date,high,open,low,close,volume,mav1,mav2,mav3,DiffBB,sameline
1428091200,1.24822,1.2466,1.24647,1.24809,3100,1.252358,1.255804,1.2626324000000002,0.055392126814175935,1
1428105600,1.24949,1.2481,1.24752,1.24832,2158,1.2508279999999998,1.2544670000000002,1.2617947999999999,0.059290647219528037,1
1428278400,1.24955,1.24832,1.24506,1.24771,2215,1.2489919999999999,1.252872,1.2610056,0.0630760879834571,1
1428292800,1.2485,1.24771,1.24661,1.24698,2793,1.24754,1.251728,1.2600736,0.06669357198608017,1
1428307200,1.248,1.24695,1.24519,1.24556,3226,1.247332,1.2506540000000002,1.2589368,0.07035466612394714,1
1428321600,1.24846,1.24557,1.24551,1.2481,4189,1.247334,1.249846,1.2577576000000001,0.07162482153642591,1
1428336000,1.24826,1.24808,1.24369,1.24501,10691,1.246672,1.24875,1.256838,0.073500729704008,1
1428350400,1.25056,1.24506,1.24471,1.24773,8205,1.246676,1.247834,1.2560871999999998,0.07430171018211684,1
1428364800,1.24837,1.24771,1.2469,1.24756,5134,1.246792,1.247166,1.2552459999999999,0.07384049762529132,1
1428379200,1.24904,1.24756,1.24658,1.2469,4086,1.2470599999999998,1.247196,1.2545272,0.07134491856434622,1
1428393600,1.2485,1.2469,1.24544,1.24711,8897,1.246862,1.247098,1.2536768,0.06555319805019888,1
1428408000,1.25031,1.24711,1.24662,1.24845,11110,1.24755,1.2471109999999999,1.252916,0.06381283321287912,1
1428422400,1.25214,1.24845,1.24665,1.24888,15043,1.2477800000000001,1.247228,1.2524316,0.06214972598038093,1
1428436800,1.25119,1.24888,1.24805,1.25046,8566,1.24836,1.247576,1.2519488,0.058758108776770346,1
1428451200,1.25187,1.25045,1.24974,1.25028,6073,1.2490359999999998,1.248048,1.2515152,0.05668305162890741,1
1428465600,1.25056,1.25008,1.24881,1.24911,3583,1.249436,1.2481490000000002,1.251048,0.052438065667328004,1
1428480000,1.24949,1.24913,1.24491,1.24529,7097,1.248804,1.2481769999999999,1.250392,0.048782468000957646,1
1428494400,1.24684,1.24531,1.23868,1.24298,10607,1.247624,1.2477019999999999,1.2495648,0.048738043125599706,1
1428508800,1.2547,1.24303,1.23964,1.25091,16703,1.2477139999999998,1.2480369999999998,1.2492644,0.04587399906528322,1
1428523200,1.25582,1.25091,1.2502,1.25379,13057,1.248416,1.248726,1.249164,0.0435831830046447,1
1428537600,1.25492,1.25379,1.25329,1.25423,7134,1.2494399999999999,1.249438,1.2490860000000001,0.04132548683277415,1
1428552000,1.25665,1.25435,1.25411,1.25521,3776,1.2514239999999999,1.250114,1.2490556,0.03854003546560314,1
1428566400,1.25758,1.25521,1.25439,1.25678,6965,1.254184,1.2509039999999998,1.2490512,0.034476506635416904,1
1428580800,1.25799,1.25678,1.25082,1.25131,9304,1.254264,1.250989,1.248934,0.03229147722706571,1
1428595200,1.2613,1.25134,1.25134,1.25799,16770,1.2551039999999998,1.25176,1.2493896,0.03309225957886275,1
1428609600,1.26066,1.25801,1.2568,1.25923,8946,1.256104,1.2527719999999998,1.2498352,0.03458417853519702,1
1428624000,1.25944,1.25916,1.25753,1.25796,6437,1.256654,1.2540390000000001,1.2502208,0.035421817705364234,1
1428638400,1.25943,1.25808,1.25763,1.2583,4989,1.256958,1.255571,1.2506444,0.036053045056248845,1
1428652800,1.26274,1.25836,1.25788,1.26157,6354,1.25901,1.256637,1.251228,0.0392387891582997,1
1428667200,1.26434,1.26162,1.25957,1.26392,10754,1.260196,1.25765,1.2519624,0.043276300093490594,1
1428681600,1.26668,1.26392,1.25707,1.25953,16028,1.260256,1.2581799999999999,1.2524195999999999,0.044670692203789386,1
1428696000,1.26091,1.25953,1.25768,1.25784,8264,1.260232,1.258443,1.2529328000000002,0.04530086972738623,1
1428710400,1.25862,1.25784,1.25592,1.25606,1548,1.259784,1.258371,1.253266,0.045242458828142595,1
1428883200,1.25823,1.25606,1.25606,1.2575,3857,1.2589700000000001,1.25899,1.2536636,0.045189572593253846,1
1428897600,1.26178,1.25744,1.25636,1.2617,4152,1.2585260000000003,1.259361,1.2542556,0.04584896816936457,1
1428912000,1.26336,1.2617,1.25974,1.263,6764,1.2592200000000002,1.259738,1.2548912,0.047431986994446174,1
1428926400,1.26458,1.26297,1.26205,1.26273,10698,1.260198,1.260215,1.2554623999999999,0.04744984712873235,1
1428940800,1.26408,1.26275,1.25621,1.26023,15918,1.261032,1.260408,1.2559164,0.04723308008810134,1
1428955200,1.26073,1.26024,1.25867,1.25907,7558,1.261346,1.2601580000000001,1.2562608,0.046453760056044846,1
1428969600,1.25971,1.25907,1.25887,1.25934,7248,1.260874,1.2597,1.2566232,0.04523733207462177,1
1428984000,1.25946,1.25943,1.25709,1.2585,4084,1.2599740000000001,1.2595969999999999,1.2569988,0.04368629022839077,1
1428998400,1.25916,1.25852,1.25679,1.25846,6466,1.2591199999999998,1.259659,1.2575256000000001,0.04242921777826547,1
1429012800,1.26025,1.25843,1.25708,1.25808,9681,1.25869,1.2598610000000001,1.2581296,0.041094513680159483,1
1429027200,1.25923,1.25807,1.2446,1.24768,18773,1.256412,1.2588789999999999,1.2580004,0.04216480035363235,1
1429041600,1.24984,1.24769,1.24763,1.24912,7999,1.254368,1.2576209999999999,1.2578136,0.04256162264523056,1
1429056000,1.24939,1.24911,1.24795,1.24838,6439,1.252344,1.2561589999999998,1.2575796000000001,0.04284420095833541,1
1429070400,1.24991,1.24845,1.24767,1.24935,3674,1.2505220000000001,1.254821,1.2573452,0.04092519039774345,1
1429084800,1.25111,1.24936,1.24802,1.25092,6509,1.24909,1.25389,1.2571108,0.0366130251540433,1
1429099200,1.25476,1.25092,1.25064,1.25423,11062,1.2504,1.253406,1.2572276,0.03578143295431202,1
1429113600,1.25697,1.25422,1.23599,1.23787,20723,1.24815,1.251259,1.2564228,0.04503155503490497,1
1429128000,1.23969,1.23786,1.228,1.23005,15702,1.2444840000000001,1.248414,1.2552556,0.05903991458648106,1
1429142400,1.23147,1.23005,1.22883,1.23061,7525,1.2407359999999998,1.2456289999999999,1.2541616,0.06926055042672985,1
1429156800,1.23067,1.23061,1.22504,1.22739,12319,1.23603,1.2425599999999999,1.2529252,0.07971173978860513,1
1429171200,1.23264,1.22738,1.22697,1.2319,15218,1.231564,1.240982,1.2517384,0.08575342868055591,1
1429185600,1.23276,1.23189,1.2258,1.2295,20692,1.22989,1.23902,1.2503616,0.09193205030847285,1
1429200000,1.23166,1.22948,1.22062,1.22062,24833,1.2280039999999999,1.236244,1.2488052,0.1019790777365075,1
1429214400,1.22192,1.22066,1.21433,1.21809,19823,1.2255,1.233118,1.2472152,0.11187367996272668,1
1429228800,1.22047,1.21808,1.21789,1.22028,8017,1.224078,1.230054,1.245784,0.11875770928785778,1
1429243200,1.22028,1.22027,1.21782,1.21976,8187,1.22165,1.226607,1.2442744000000001,0.1238953515845731,1
1429257600,1.2204,1.21976,1.21631,1.21727,13480,1.219204,1.2245469999999998,1.2424971999999999,0.12826488924577406,1
1429272000,1.2188,1.21727,1.21361,1.2184,19659,1.21876,1.2233820000000002,1.2407132,0.13211224766941676,1
1429286400,1.22468,1.21839,1.20873,1.2225,23560,1.219642,1.2225709999999999,1.239104,0.13389409131508767,1
1429300800,1.22709,1.22248,1.222,1.22268,8748,1.220122,1.2221,1.2376019999999999,0.13536780632869316,1
1429315200,1.22433,1.22268,1.22183,1.22407,1316,1.220984,1.2213170000000002,1.236202,0.13545761204202478,1
1429488000,1.22407,1.22407,1.2208,1.22109,3553,1.221748,1.220476,1.234672,0.1343420406221325,1
1429502400,1.22179,1.22111,1.21924,1.22036,8606,1.22214,1.22045,1.2331463999999999,0.13197343044297494,1
1429516800,1.22102,1.22046,1.21839,1.2191,9592,1.22146,1.220551,1.2315720000000001,0.12900377169890076,1
1429531200,1.22548,1.2191,1.21796,1.22422,11946,1.2217680000000002,1.220945,1.2302176,0.12483243460004445,1
1429545600,1.22593,1.22424,1.21838,1.22033,14003,1.22102,1.221002,1.2291236,0.1210898538224785,1
1429560000,1.22366,1.22035,1.22017,1.22299,7824,1.2213999999999998,1.221574,1.2280784,0.11559978904602275,1
1429574400,1.2237,1.22296,1.22213,1.2226,7190,1.221848,1.221994,1.2270472,0.10948333147636369,1
1429588800,1.22688,1.22267,1.22267,1.22659,8630,1.223346,1.2224030000000001,1.2261368,0.10162544204884494,1
1429603200,1.228,1.22658,1.22501,1.22787,10630,1.2240759999999997,1.222922,1.2252148,0.09250567260836862,1
1429617600,1.2279,1.22789,1.22136,1.22304,11189,1.224618,1.222819,1.2239672,0.08855534095611173,1
1429632000,1.2297,1.22307,1.2218,1.22734,19044,1.225488,1.2234440000000002,1.223546,0.08282235868864074,1
1429646400,1.23052,1.22734,1.22578,1.228,12050,1.226568,1.224208,1.2234639999999999,0.07668496250192947,1
1429660800,1.22855,1.22799,1.22671,1.22694,4286,1.226638,1.2249919999999999,1.2233172,0.06883328940617428,1
1429675200,1.22867,1.2271,1.22589,1.22699,4334,1.226462,1.225269,1.2233011999999999,0.057886391213441524,1
1429689600,1.22708,1.22697,1.22271,1.22321,7572,1.226496,1.225557,1.2229536,0.03820252518452616,1
1429704000,1.22459,1.22321,1.22104,1.22428,12767,1.225884,1.225686,1.2227448,0.03232301579037333,1
1429718400,1.22689,1.22428,1.22271,1.22501,18372,1.2252859999999999,1.225927,1.2229204,0.03103145053326628,1
1429732800,1.22599,1.22503,1.22237,1.22276,8779,1.2244499999999998,1.225544,1.2231071999999998,0.02928032108188594,1
1429747200,1.22478,1.22275,1.22244,1.22443,3970,1.223938,1.2252,1.2232732,0.02872777098291568,1
1429761600,1.22684,1.22439,1.2243,1.22458,4476,1.224212,1.2253539999999998,1.223466,0.025791562014815916,1
1429776000,1.22672,1.22458,1.22338,1.22448,8158,1.224252,1.2250679999999998,1.2237544,0.02405332558345874,1
1429790400,1.2254,1.22451,1.22152,1.22268,11163,1.223786,1.224536,1.2239256,0.02379100480822105,1
1429804800,1.22489,1.22268,1.21338,1.21461,21168,1.2221559999999998,1.223303,1.22361,0.025850692636461226,1
1429819200,1.21523,1.21463,1.21204,1.21454,11696,1.2201780000000002,1.222058,1.2232844,0.02839291554654233,1
1429833600,1.21523,1.21456,1.2137,1.2148,5091,1.2182220000000001,1.221217,1.2229136,0.030401643511093646,1
1429848000,1.21567,1.21493,1.21359,1.21492,4702,1.21631,1.220281,1.2226667999999998,0.03148401574951709,1
1429862400,1.21598,1.21492,1.21242,1.2133,8403,1.214434,1.2191100000000001,1.2223844,0.03375398203009938,1
1429876800,1.21396,1.21332,1.21112,1.21154,12260,1.2138200000000001,1.2179879999999998,1.222082,0.03725624866069577,1
1429891200,1.21813,1.21162,1.21026,1.21678,20831,1.2142680000000001,1.217223,1.2217844,0.03800022407545578,1
1429905600,1.21802,1.21678,1.21551,1.21683,8226,1.214674,1.2164480000000002,1.2216444,0.038506046002548366,1
1429920000,1.21844,1.21681,1.21668,1.21776,1121,1.2152420000000002,1.215776,1.2214352,0.03889718327882141,1
1430092800,1.21882,1.21837,1.21684,1.21717,1683,1.2160160000000002,1.215225,1.221218,0.039366941634992436,1
1430107200,1.21741,1.21702,1.21493,1.21647,3509,1.217002,1.215411,1.2208132,0.039878783134238205,1
1430121600,1.21861,1.21644,1.21518,1.21825,7407,1.217296,1.2157820000000001,1.2204284,0.039846006931755884,1
1430136000,1.21949,1.21828,1.21526,1.2154,10773,1.21701,1.2158419999999999,1.2201228,0.04068076369824203,1
1430150400,1.21687,1.2154,1.208,1.21069,20559,1.2155960000000001,1.215419,1.2194568,0.043158904590096636,1
1430164800,1.21162,1.21061,1.20815,1.20997,10592,1.2141560000000002,1.2150859999999999,1.2187356,0.045648749983677295,1
1430179200,1.21018,1.20998,1.20833,1.20937,6222,1.212736,1.214869,1.2180328,0.047102464507268405,1
1430193600,1.21044,1.20937,1.20925,1.21032,3081,1.21115,1.214223,1.217366,0.047167789826759066,1
1430208000,1.21166,1.2103,1.20892,1.21072,9230,1.2102140000000001,1.213612,1.2168664,0.04819231695232462,1
1430222400,1.21149,1.21073,1.20496,1.20592,15344,1.20926,1.212428,1.216132,0.049626942329318524,1
1430236800,1.20988,1.20588,1.20188,1.20201,24071,1.207668,1.210912,1.215212,0.052238639047694324,1
1430251200,1.20358,1.20204,1.20145,1.20295,11605,1.206384,1.2095600000000002,1.2144196,0.05378284298398883,1
1430265600,1.20379,1.20296,1.20198,1.20378,5135,1.205076,1.208113,1.2135936,0.054086274612968666,1
1430280000,1.20444,1.20354,1.20305,1.20373,3568,1.203678,1.206946,1.2127596,0.05528357524486216,1
1430294400,1.20422,1.20376,1.20125,1.20165,7758,1.2028240000000001,1.206042,1.2118464,0.05646890034441343,1
1430308800,1.20729,1.20163,1.20163,1.20584,13534,1.20359,1.205629,1.2111728000000002,0.0550804292163658,1
1430323200,1.20611,1.20584,1.19537,1.19559,30431,1.202118,1.204251,1.210412,0.05891716193500196,1
1430337600,1.20369,1.19558,1.19443,1.20223,19889,1.2018080000000002,1.203442,1.2099196,0.05780004317615184,1
1430352000,1.20251,1.20226,1.20018,1.20209,6199,1.20148,1.2025789999999998,1.2094112,0.055985012706230464,1
1430366400,1.20367,1.20203,1.20094,1.20276,3931,1.2017019999999998,1.202263,1.2089248000000001,0.05326263642968687,1
1430380800,1.20563,1.20279,1.19964,1.20076,12101,1.200686,1.2021380000000002,1.2084232,0.0514802148794935,1
1430395200,1.2052,1.20074,1.1997,1.20333,17496,1.202234,1.2021760000000001,1.2080948,0.051609164007529795,1
1430409600,1.21323,1.20333,1.19992,1.21161,33426,1.20411,1.202959,1.207888,0.051096070091069645,1
1430424000,1.21207,1.21161,1.20581,1.20639,16239,1.2049699999999999,1.203225,1.2074704,0.05044395390349754,1
1430438400,1.20808,1.20639,1.20565,1.20781,7758,1.20598,1.2038410000000002,1.2070724000000002,0.04956138029204471,1
1430452800,1.21011,1.2078,1.2077,1.20907,7605,1.2076420000000003,1.204164,1.2067484,0.0490270541489255,1
1430467200,1.20999,1.20906,1.20787,1.20833,13029,1.208642,1.2054380000000002,1.2064228,0.04878144859265188,1
1430481600,1.21069,1.20834,1.20749,1.21069,11664,1.208458,1.2062840000000001,1.2061203999999999,0.04719898607806705,1
1430496000,1.22046,1.21068,1.21028,1.21912,24362,1.2110040000000002,1.2079870000000001,1.2062692,0.048253015608387795,1
1430510400,1.21963,1.21911,1.21523,1.21569,9339,1.21258,1.2092800000000001,1.2064692000000001,0.04742218882068494,1
1430524800,1.21754,1.21569,1.21563,1.21665,1333,1.214096,1.2108690000000002,1.2067363999999998,0.0472056344960734,1
1430697600,1.21691,1.21533,1.215,1.21626,2205,1.215682,1.212162,1.207012,0.047123138352372695,1
1430712000,1.21806,1.21626,1.21586,1.21718,4729,1.21698,1.2127189999999999,1.2072864,0.04663114594190265,1
1430726400,1.21754,1.21719,1.21503,1.2162,9351,1.216396,1.2137,1.2075056000000002,0.04692765448819136,1
1430740800,1.2162,1.2162,1.21085,1.21293,9130,1.215844,1.214212,1.207786,0.0473278972422424,1
1430755200,1.21339,1.21293,1.20897,1.21081,8293,1.214676,1.214386,1.208138,0.047419633858806876,1
1430769600,1.21162,1.21079,1.20904,1.20919,1927,1.2132619999999998,1.214472,1.2083876,0.047409384704527824,1
1430784000,1.20972,1.20926,1.20877,1.20926,1445,1.211678,1.214329,1.2086068,0.04732275834492583,1
1430798400,1.21164,1.20926,1.20922,1.21142,2772,1.210722,1.2135589999999998,1.2089144,0.04742189377382999,1
1430812800,1.2131,1.21142,1.21037,1.21133,4180,1.210402,1.213123,1.2093016,0.04754589518419561,1
1430827200,1.21235,1.21128,1.20817,1.20871,3395,1.209982,1.212329,1.2094163999999998,0.046611947478270466,1
1430841600,1.21132,1.20871,1.20022,1.20386,7741,1.2089159999999999,1.2110889999999999,1.2097471999999998,0.046393619932870944,1
1430856000,1.20763,1.20386,1.20269,1.20691,2177,1.208446,1.210062,1.2099343999999999,0.045917279745334216,1
1430870400,1.2083,1.20714,1.20616,1.20749,1705,1.20766,1.209191,1.2101504,0.04536592180822652,1
1430884800,1.20872,1.20748,1.20342,1.20342,1885,1.206078,1.20824,1.2101768,0.04482891029304481,1
1430899200,1.20519,1.20341,1.20305,1.20345,2238,1.205026,1.2075040000000001,1.2102844,0.04530635389092197,1
1430913600,1.20409,1.20331,1.20106,1.20198,8404,1.20465,1.206783,1.2102304,0.04207672038148669,1
1430928000,1.20228,1.20198,1.19423,1.20078,13613,1.2034239999999998,1.205935,1.2097972,0.04263342348512289,1
1430942400,1.20521,1.20082,1.20082,1.20409,4695,1.2027439999999998,1.205202,1.2097052,0.04202943651411495,1
1430956800,1.20475,1.20408,1.2032,1.20412,3291,1.202884,1.204481,1.2095576,0.0416349176168076,1
1430971200,1.20553,1.20407,1.20366,1.2043,2029,1.203054,1.20404,1.2093668,0.04039871316821886,1
1430985600,1.20689,1.20432,1.20346,1.20653,2516,1.203964,1.204307,1.2092948,0.039657243751549665,1
1431000000,1.20956,1.20656,1.20533,1.20839,3091,1.205486,1.204455,1.2092028000000001,0.03950146002705113,1
1431014400,1.21567,1.20832,1.20646,1.214,3189,1.207468,1.2051060000000002,1.208998,0.039919940200956905,1
1431028800,1.21628,1.21399,1.21179,1.21194,2574,1.209032,1.205958,1.208848,0.04002797917884671,1
1431043200,1.21337,1.212,1.20985,1.21057,3875,1.210286,1.20667,1.2086048,0.040054847912332825,1
1431057600,1.21154,1.21058,1.20941,1.21126,1976,1.211232,1.2075980000000002,1.2084048,0.040091342234946925,1
1431072000,1.21206,1.21125,1.20966,1.21031,2401,1.2116159999999998,1.2085510000000002,1.20813,0.040072749015932274,1
1431086400,1.21177,1.21028,1.20875,1.2117,2640,1.2111560000000001,1.209312,1.20795,0.037572055253775716,1
1431100800,1.21443,1.2117,1.20461,1.20868,9922,1.2105039999999998,1.209768,1.2077799999999999,0.036339576068886714,1
1431115200,1.21007,1.20865,1.20639,1.20869,2368,1.210128,1.210207,1.2076952,0.0345154932646663,1
1431129600,1.2097,1.20859,1.20773,1.20786,345,1.209448,1.21034,1.207642,0.03267164614019613,1
1431302400,1.20944,1.20842,1.20831,1.20896,1031,1.209178,1.210397,1.20763,0.029991901311335223,1
1431316800,1.21299,1.20896,1.20804,1.21252,4598,1.209342,1.210249,1.207674,0.0282871455618805,1
1431331200,1.2136,1.21252,1.21115,1.21267,3694,1.2101399999999998,1.2103220000000001,1.2077276000000001,0.02819322752119735,1
1431345600,1.21434,1.21273,1.21099,1.21146,2344,1.210694,1.2104110000000001,1.2078376,0.028342969448214905,1
1431360000,1.21178,1.21146,1.20645,1.21065,25050,1.211252,1.2103499999999998,1.2081092,0.028535648717300077,1
1431374400,1.2111,1.21067,1.20796,1.21088,15810,1.211636,1.210407,1.2082680000000001,0.02876019995601986,1
1431388800,1.21092,1.21089,1.20906,1.20949,6506,1.2110299999999998,1.210186,1.208348,0.0284340918882644,1
1431403200,1.21067,1.2095,1.20862,1.20922,8699,1.21034,1.21024,1.20858,0.028091917304308822,1
1431417600,1.21025,1.20924,1.20705,1.20756,18738,1.20956,1.210127,1.2087443999999998,0.02809271533002322,1
1431432000,1.20838,1.20757,1.20247,1.20418,26217,1.2082659999999998,1.209759,1.2088324,0.027989205667972694,1
1431446400,1.20612,1.20418,1.19832,1.19874,28209,1.205838,1.208737,1.2087508,0.031144496340684835,1
1431460800,1.20172,1.19879,1.1978,1.20162,16081,1.204264,1.207647,1.208652,0.03245229960705753,1
1431475200,1.20229,1.20161,1.20004,1.20058,8502,1.2025359999999998,1.206438,1.2085104000000002,0.03352013452765057,1
1431489600,1.202,1.20058,1.19973,1.20186,10057,1.201396,1.2054779999999998,1.2084128,0.034028301296077146,1
1431504000,1.2028,1.20185,1.19987,1.19991,15970,1.200542,1.204404,1.208148,0.03489526988190672,1
1431518400,1.20038,1.1999,1.19666,1.19756,5442,1.2003059999999999,1.203072,1.2077148,0.03653225134599536,1
1431532800,1.19811,1.19758,1.19283,1.19505,30615,1.198992,1.201628,1.2069568,0.04048153956334355,1
1431547200,1.19757,1.19504,1.19306,1.19663,17500,1.198202,1.2003689999999998,1.2063443999999999,0.043070112184431686,1
1431561600,1.19681,1.19664,1.195,1.19569,8017,1.196968,1.199182,1.2057491999999999,0.04591185670007869,1
1431576000,1.19625,1.19567,1.19334,1.19357,10984,1.1957,1.198121,1.2050416,0.04964680920531883,1
1431590400,1.19607,1.19358,1.19197,1.19551,18416,1.19529,1.1977980000000001,1.2044496,0.0518363966383979,1
1431604800,1.19656,1.19551,1.19318,1.19461,22907,1.1952019999999999,1.197097,1.203766,0.052668306750774274,1
1431619200,1.20051,1.19459,1.19244,1.1992,31778,1.195716,1.196959,1.2033868,0.052247749965463,1
1431633600,1.20056,1.19919,1.19821,1.19963,18479,1.196504,1.196736,1.2030244,0.051918935574279956,1
1431648000,1.19981,1.19962,1.19778,1.19842,8805,1.1974740000000001,1.1965869999999998,1.2026468,0.051455313784715795,1
1431662400,1.20048,1.19842,1.19792,1.1991,10181,1.1981920000000001,1.196741,1.2022523999999999,0.05091810905549332,1
1431676800,1.20052,1.19911,1.1985,1.1997,18002,1.19921,1.197206,1.2017396,0.0496043661398069,1
1431691200,1.20322,1.19968,1.19967,1.20322,23398,1.200014,1.1978650000000002,1.2013615999999998,0.04886172120834864,1
1431705600,1.20664,1.20323,1.19925,1.20089,22344,1.200266,1.198385,1.2009388,0.04811788160836805,1
1431720000,1.20433,1.20091,1.20065,1.20204,2297,1.2009900000000002,1.199232,1.2005944,0.04745064453754777,1
1431734400,1.20246,1.20215,1.2011,1.20152,382,1.201474,1.199833,1.2002199999999998,0.0464033051527335,1
1431907200,1.20249,1.20101,1.20086,1.20144,1571,1.201822,1.200516,1.1998980000000001,0.04366564540239981,1
1431921600,1.2047,1.20146,1.20142,1.20386,4008,1.20195,1.200982,1.1996836,0.04059272560270433,1
1431936000,1.20476,1.20386,1.20186,1.20456,6150,1.202684,1.2014749999999998,1.1995636,0.03801020252503795,1
1431950400,1.20613,1.20455,1.20371,1.20535,7179,1.2033459999999998,1.202168,1.1996104,0.035837550099635074,1
1431964800,1.21593,1.20534,1.20514,1.21479,26561,1.206,1.2037369999999998,1.2002523999999999,0.03855565196897892,1
1431979200,1.21707,1.21485,1.21385,1.21637,17378,1.208986,1.205404,1.2008424,0.04289249397555084,1
1431993600,1.21643,1.21637,1.21444,1.21453,8016,1.21112,1.206535,1.2014004,0.04563880010807386,1
1432008000,1.21707,1.21455,1.21359,1.2136,12612,1.212928,1.2078060000000002,1.20187,0.048165261940878334,1
1432022400,1.21817,1.2136,1.21286,1.21703,21079,1.215264,1.209305,1.2025548,0.05298727470649789,1
1432036800,1.21973,1.21704,1.21604,1.21717,25805,1.2157399999999998,1.21087,1.2033392,0.05700209789963662,1
1432051200,1.22494,1.21718,1.21701,1.22127,34205,1.21672,1.212853,1.2043880000000002,0.0629897182041832,1
1432065600,1.22379,1.22129,1.22035,1.22308,17590,1.2184300000000001,1.214775,1.205446,0.0689843743886045,1
1432080000,1.22332,1.22308,1.22231,1.2228,7398,1.22027,1.216599,1.2065304000000001,0.07398937581325704,1
1432094400,1.22453,1.22281,1.22156,1.22213,10017,1.22129,1.218277,1.2076728,0.07768350695762427,1
1432108800,1.22555,1.22213,1.22174,1.2232,18690,1.222496,1.219118,1.2087804,0.08073763219413665,1
1432123200,1.22456,1.22322,1.2208,1.2209,24874,1.2224220000000001,1.219571,1.209832,0.08144967758531863,1
1432137600,1.2246,1.22094,1.21949,1.22104,30502,1.222014,1.2202220000000001,1.2107056,0.08213103994349868,1
1432152000,1.22268,1.22103,1.217,1.21942,25048,1.221338,1.220804,1.2114972,0.08146016438426074,1
1432166400,1.22104,1.21942,1.21925,1.22066,7995,1.221044,1.221167,1.2123868,0.07972818300299434,1
1432180800,1.22058,1.22048,1.21851,1.21941,10478,1.2202860000000002,1.2213910000000001,1.2131992,0.07782690863376018,1
1432195200,1.22008,1.21941,1.21761,1.21885,18595,1.219876,1.221149,1.2139651999999999,0.07476139324478437,1
1432209600,1.22199,1.21888,1.21707,1.22156,25139,1.21998,1.220997,1.2146988,0.07376556709669213,1
1432224000,1.22423,1.22157,1.21878,1.22018,31972,1.220132,1.220735,1.2154704,0.07209349786162456,1
1432238400,1.22129,1.2202,1.21925,1.22077,16248,1.2201540000000002,1.220599,1.2162196,0.06950618086725502,1
1432252800,1.22108,1.22076,1.21933,1.21982,8003,1.220236,1.220261,1.2169516,0.06643395359487281,1
1432267200,1.21994,1.21985,1.21739,1.21752,10496,1.21997,1.219923,1.2175947999999999,0.06274477554212643,1
1432281600,1.21923,1.21752,1.21721,1.21882,16285,1.2194219999999998,1.2197010000000001,1.2181932,0.06039289695534844,1
1432296000,1.22169,1.21888,1.21867,1.21999,22778,1.219384,1.2197580000000001,1.2188104,0.05652495205622099,1
1432310400,1.22928,1.21998,1.21923,1.22875,34513,1.2209799999999997,1.220567,1.2197464,0.05528835367701124,1
1432324800,1.23215,1.22874,1.22856,1.23,18462,1.2230159999999999,1.221626,1.2203548,0.05328814138112126,1
1432339200,1.23025,1.22999,1.22797,1.2281,1889,1.2251319999999999,1.222551,1.220824,0.049108992812647134,1
1432512000,1.23046,1.2285,1.22794,1.22946,5567,1.2272599999999998,1.223341,1.2214212,0.04599907493214106,1
1432526400,1.23043,1.2295,1.2287,1.22906,10028,1.229074,1.2242289999999998,1.2220396,0.04193770802491148,1
1432540800,1.22956,1.22907,1.22757,1.22915,12171,1.229154,1.225067,1.2225244000000002,0.0370606164899141,1
1432555200,1.23076,1.22916,1.22747,1.22889,14266,1.228932,1.2259740000000001,1.2229932,0.03730387090192666,1
1432569600,1.23153,1.22889,1.22871,1.23027,11305,1.2293660000000002,1.227249,1.2233532,0.03836119696442486,1
1432584000,1.23179,1.23028,1.23023,1.23104,7784,1.229682,1.2284709999999999,1.2236716,0.03860940260551571,1
1432598400,1.23185,1.23104,1.23072,1.23183,5670,1.2302359999999999,1.229655,1.2240328,0.03820418858772756,1
1432612800,1.23273,1.23182,1.23065,1.23078,12052,1.230562,1.2298580000000001,1.2243788,0.03841817730561514,1
1432627200,1.23461,1.2308,1.23043,1.23397,20415,1.231578,1.230255,1.2248096,0.03977055073928826,1
1432641600,1.23731,1.23397,1.23383,1.23638,21113,1.2328,1.2310830000000001,1.2254288,0.043109333633636115,1
1432656000,1.24469,1.23639,1.23619,1.24289,34900,1.2351699999999999,1.2324259999999998,1.2263028,0.050339415802604925,1
1432670400,1.244,1.24287,1.24158,1.2426,18321,1.237324,1.2337799999999999,1.22723,0.05591741062436384,1
1432684800,1.24363,1.24259,1.24203,1.24223,8525,1.239614,1.235088,1.2280928,0.060193913404376964,1
1432699200,1.24401,1.24223,1.24216,1.24289,10636,1.2413979999999998,1.236488,1.229032,0.06424383097815412,1
1432713600,1.24322,1.24288,1.23945,1.24149,18407,1.24242,1.2376099999999999,1.2299376,0.06652164323548826,1
1432728000,1.24664,1.24154,1.24112,1.24625,25454,1.243092,1.239131,1.2309252000000002,0.07055140255627457,1
1432742400,1.24905,1.24629,1.24234,1.24835,36353,1.244242,1.240783,1.2320520000000001,0.0743424908861896,1
1432756800,1.24915,1.24833,1.24559,1.24581,17382,1.244958,1.2422860000000002,1.2330535999999999,0.07636838626112619,1
1432771200,1.24645,1.24581,1.24503,1.24556,8431,1.245492,1.243445,1.2340832,0.07722917078493374,1
1432785600,1.2473,1.24558,1.24419,1.24708,15203,1.24661,1.244515,1.2352656,0.07780715891708834,1
1432800000,1.24755,1.24709,1.24378,1.24487,21970,1.246334,1.244713,1.2363076,0.07787996233455496,1
1432814400,1.25026,1.24486,1.24486,1.24802,27912,1.246268,1.245255,1.2374288,0.07799243176893267,1
