time,open,high,low,close,vol
2017-01-30 20:00:00,1.30976,1.31252,1.30961,1.31154,13168067000
2017-01-31 00:00:00,1.31172,1.31195,1.30979,1.31062,10775922000
2017-01-31 04:00:00,1.31064,1.31079,1.30901,1.30932,13742312000
2017-01-31 08:00:00,1.30932,1.31233,1.30905,1.31139,17733424000
2017-01-31 12:00:00,1.31142,1.31198,1.30348,1.30432,25801746000
2017-01-31 16:00:00,1.30430,1.30501,1.29682,1.30375,30435289000
2017-01-31 20:00:00,1.30375,1.30421,1.30092,1.30285,15294058000
2017-02-01 00:00:00,1.30249,1.30743,1.30239,1.30678,11717268000
2017-02-01 04:00:00,1.30679,1.30909,1.30671,1.30799,13698438000
2017-02-01 08:00:00,1.30800,1.30928,1.30671,1.30768,18536501000
2017-02-01 12:00:00,1.30767,1.30919,1.30423,1.30748,19468686000
2017-02-01 16:00:00,1.30751,1.30968,1.30600,1.30955,22599890000
2017-02-01 20:00:00,1.30952,1.31021,1.30346,1.30476,23636457000
2017-02-02 00:00:00,1.30384,1.30510,1.30147,1.30191,17292436000
2017-02-02 04:00:00,1.30191,1.30250,1.29987,1.30056,19790133000
2017-02-02 08:00:00,1.30058,1.30271,1.29816,1.29882,19413606000
2017-02-02 12:00:00,1.29883,1.30125,1.29799,1.29949,22736192000
2017-02-02 16:00:00,1.29948,1.30335,1.29890,1.30258,27245622000
2017-02-02 20:00:00,1.30257,1.30321,1.30139,1.30239,10605875000
2017-02-03 00:00:00,1.30237,1.30357,1.30207,1.30221,9464659000
2017-02-03 04:00:00,1.30221,1.30392,1.30212,1.30284,19842808000
2017-02-03 08:00:00,1.30282,1.30388,1.30226,1.30355,18026162000
2017-02-03 12:00:00,1.30355,1.30764,1.30105,1.30217,21524958000
2017-02-03 16:00:00,1.30218,1.30381,1.29918,1.30010,25806624000
2017-02-03 20:00:00,1.30011,1.30375,1.29993,1.30208,14755222000
2017-02-06 00:00:00,1.30236,1.30316,1.30129,1.30224,11879507000
2017-02-06 04:00:00,1.30221,1.30241,1.30102,1.30190,13877950000
2017-02-06 08:00:00,1.30193,1.30350,1.30111,1.30114,13098702000
2017-02-06 12:00:00,1.30112,1.30856,1.30066,1.30769,19586145000
2017-02-06 16:00:00,1.30769,1.31351,1.30684,1.31140,24994092000
2017-02-06 20:00:00,1.31140,1.31210,1.30754,1.30835,15064054000
2017-02-07 00:00:00,1.30781,1.31010,1.30734,1.30916,7758956000
2017-02-07 04:00:00,1.30916,1.31088,1.30775,1.31044,11261415000
2017-02-07 08:00:00,1.31047,1.32027,1.31032,1.31963,18706832000
2017-02-07 12:00:00,1.31962,1.32116,1.31637,1.31689,20179983000
2017-02-07 16:00:00,1.31691,1.31820,1.31513,1.31762,22939231000
2017-02-07 20:00:00,1.31762,1.31915,1.31563,1.31820,12386095000
2017-02-08 00:00:00,1.31790,1.32000,1.31719,1.31784,10603736000
2017-02-08 04:00:00,1.31784,1.31823,1.31699,1.31794,11564414000
2017-02-08 08:00:00,1.31795,1.31917,1.31576,1.31644,18107316000
2017-02-08 12:00:00,1.31642,1.31664,1.31418,1.31486,16967520000
2017-02-08 16:00:00,1.31487,1.31769,1.31376,1.31596,28423709000
2017-02-08 20:00:00,1.31595,1.31714,1.31341,1.31431,13890492000
2017-02-09 00:00:00,1.31422,1.31613,1.31379,1.31592,7362762000
2017-02-09 04:00:00,1.31592,1.31678,1.31436,1.31548,9933674000
2017-02-09 08:00:00,1.31545,1.31573,1.31125,1.31188,12889402000
2017-02-09 12:00:00,1.31188,1.31354,1.31047,1.31131,17820888000
2017-02-09 16:00:00,1.31131,1.31478,1.30939,1.31151,27559654000
2017-02-09 20:00:00,1.31148,1.31484,1.31128,1.31436,12470507000
2017-02-10 00:00:00,1.31425,1.31477,1.31305,1.31340,7841655000
2017-02-10 04:00:00,1.31342,1.31411,1.31206,1.31392,12116818000
2017-02-10 08:00:00,1.31392,1.31577,1.31271,1.31424,16128130000
2017-02-10 12:00:00,1.31426,1.31540,1.30666,1.30949,16539377000
2017-02-10 16:00:00,1.30948,1.30998,1.30625,1.30793,27773419000
2017-02-10 20:00:00,1.30792,1.30973,1.30680,1.30730,17034617000
2017-02-13 00:00:00,1.30808,1.31208,1.30788,1.30989,10261097000
2017-02-13 04:00:00,1.30990,1.31067,1.30875,1.30896,9520426000
2017-02-13 08:00:00,1.30895,1.31049,1.30727,1.31042,15933283000
2017-02-13 12:00:00,1.31042,1.31116,1.30757,1.31068,17476318000
2017-02-13 16:00:00,1.31068,1.31143,1.30661,1.30781,19124425000
2017-02-13 20:00:00,1.30778,1.30825,1.30536,1.30705,12955821000
2017-02-14 00:00:00,1.30707,1.30769,1.30618,1.30760,6475008000
2017-02-14 04:00:00,1.30757,1.30769,1.30454,1.30476,6886180000
2017-02-14 08:00:00,1.30477,1.30594,1.30370,1.30468,15444278000
2017-02-14 12:00:00,1.30468,1.30536,1.30242,1.30379,18018037000
2017-02-14 16:00:00,1.30379,1.31066,1.30345,1.30792,30350214000
2017-02-14 20:00:00,1.30793,1.30855,1.30550,1.30731,14571380000
2017-02-15 00:00:00,1.30703,1.30950,1.30677,1.30819,9980122000
2017-02-15 04:00:00,1.30820,1.30892,1.30651,1.30706,8995245000
2017-02-15 08:00:00,1.30706,1.30797,1.30639,1.30736,12877273000
2017-02-15 12:00:00,1.30738,1.31138,1.30715,1.31072,16208965000
2017-02-15 16:00:00,1.31071,1.31198,1.30676,1.30863,34807793000
2017-02-15 20:00:00,1.30862,1.30922,1.30664,1.30761,12003531000
2017-02-16 00:00:00,1.30756,1.30800,1.30579,1.30613,11077898000
2017-02-16 04:00:00,1.30613,1.30676,1.30541,1.30553,8072876000
2017-02-16 08:00:00,1.30552,1.30655,1.30269,1.30411,14218242000
2017-02-16 12:00:00,1.30410,1.30561,1.30087,1.30488,20187753000
2017-02-16 16:00:00,1.30490,1.30704,1.30395,1.30525,27720306000
2017-02-16 20:00:00,1.30524,1.30796,1.30435,1.30691,14191067000
2017-02-17 00:00:00,1.30641,1.30858,1.30597,1.30635,6786674000
2017-02-17 04:00:00,1.30635,1.30698,1.30598,1.30637,7975436000
2017-02-17 08:00:00,1.30637,1.30920,1.30633,1.30903,13498476000
2017-02-17 12:00:00,1.30903,1.30981,1.30714,1.30932,19162476000
2017-02-17 16:00:00,1.30935,1.31259,1.30789,1.31101,20339140000
2017-02-17 20:00:00,1.31102,1.31124,1.30824,1.30824,10633198000
2017-02-20 00:00:00,1.30914,1.31079,1.30834,1.31003,11840615000
2017-02-20 04:00:00,1.31004,1.31034,1.30846,1.30927,7237861000
2017-02-20 08:00:00,1.30926,1.30983,1.30737,1.30928,10971535000
2017-02-20 12:00:00,1.30927,1.31190,1.30921,1.31115,10480096000
2017-02-20 16:00:00,1.31114,1.31157,1.30886,1.30968,8378100000
2017-02-20 20:00:00,1.30967,1.31162,1.30963,1.31030,9436274000
2017-02-21 00:00:00,1.30995,1.31370,1.30973,1.31340,10983036000
2017-02-21 04:00:00,1.31342,1.31484,1.31332,1.31354,8286429000
2017-02-21 08:00:00,1.31353,1.31632,1.31277,1.31596,13041665000
2017-02-21 12:00:00,1.31596,1.31603,1.31287,1.31479,18274937000
2017-02-21 16:00:00,1.31477,1.31590,1.31319,1.31540,21153555000
2017-02-21 20:00:00,1.31540,1.31644,1.31297,1.31383,10780863000
2017-02-22 00:00:00,1.31373,1.31497,1.31095,1.31187,6188347000
2017-02-22 04:00:00,1.31191,1.31265,1.31152,1.31237,9020324000
2017-02-22 08:00:00,1.31237,1.31727,1.31229,1.31721,16478316000
2017-02-22 12:00:00,1.31721,1.32093,1.31597,1.31961,18071000000
2017-02-22 16:00:00,1.31963,1.31974,1.31697,1.31872,22216724000
2017-02-22 20:00:00,1.31873,1.32022,1.31424,1.31636,14990140000
2017-02-23 00:00:00,1.31563,1.31698,1.31544,1.31578,7874048000
2017-02-23 04:00:00,1.31578,1.31657,1.31315,1.31391,9099959000
2017-02-23 08:00:00,1.31392,1.31537,1.31348,1.31422,14593299000
2017-02-23 12:00:00,1.31420,1.31609,1.30821,1.30908,21734220000
2017-02-23 16:00:00,1.30907,1.31220,1.30860,1.31115,21626984000
2017-02-23 20:00:00,1.31115,1.31207,1.31007,1.31029,8731172000
2017-02-24 00:00:00,1.31013,1.31182,1.30960,1.31124,7299380000
2017-02-24 04:00:00,1.31125,1.31159,1.30931,1.31018,6734286000
2017-02-24 08:00:00,1.31018,1.31030,1.30777,1.30972,13437910000
2017-02-24 12:00:00,1.30971,1.31159,1.30556,1.30759,18565366000
2017-02-24 16:00:00,1.30759,1.31083,1.30738,1.30991,21759343000
2017-02-24 20:00:00,1.30991,1.31100,1.30848,1.30876,7871400000
2017-02-27 00:00:00,1.30957,1.31221,1.30942,1.31035,10474983000
2017-02-27 04:00:00,1.31033,1.31096,1.30932,1.30997,11399151000
2017-02-27 08:00:00,1.30994,1.31180,1.30967,1.31147,12533445000
2017-02-27 12:00:00,1.31148,1.31224,1.31033,1.31079,12551561000
2017-02-27 16:00:00,1.31080,1.31167,1.30830,1.31153,23213343000
2017-02-27 20:00:00,1.31150,1.31804,1.31146,1.31783,13107305000
2017-02-28 00:00:00,1.31768,1.31960,1.31720,1.31865,6128584000
2017-02-28 04:00:00,1.31866,1.31949,1.31693,1.31733,6737685000
2017-02-28 08:00:00,1.31734,1.31858,1.31671,1.31765,13201631000
2017-02-28 12:00:00,1.31765,1.32262,1.31641,1.32093,17834808000
2017-02-28 16:00:00,1.32095,1.32834,1.31962,1.32769,25201183000
2017-02-28 20:00:00,1.32769,1.33137,1.32689,1.32999,14613795000
2017-03-01 00:00:00,1.32905,1.33244,1.32905,1.33046,8257324000
2017-03-01 04:00:00,1.33047,1.33224,1.32837,1.33173,17553905000
2017-03-01 08:00:00,1.33175,1.33386,1.33086,1.33264,16662134000
2017-03-01 12:00:00,1.33263,1.33454,1.33076,1.33266,21582260000
2017-03-01 16:00:00,1.33265,1.33572,1.32968,1.33318,24403235000
2017-03-01 20:00:00,1.33319,1.33538,1.33240,1.33246,11794385000
2017-03-02 00:00:00,1.33227,1.33586,1.33211,1.33519,9496023000
2017-03-02 04:00:00,1.33520,1.33596,1.33443,1.33529,8709995000
2017-03-02 08:00:00,1.33529,1.33750,1.33420,1.33716,15831025000
2017-03-02 12:00:00,1.33718,1.33846,1.33511,1.33660,20447140000
2017-03-02 16:00:00,1.33660,1.33967,1.33660,1.33925,25566742000
2017-03-02 20:00:00,1.33925,1.34015,1.33860,1.33901,8928611000
2017-03-03 00:00:00,1.33826,1.33988,1.33811,1.33872,8424148000
2017-03-03 04:00:00,1.33874,1.33966,1.33825,1.33905,9905625000
2017-03-03 08:00:00,1.33906,1.34142,1.33776,1.34122,15249173000
2017-03-03 12:00:00,1.34121,1.34218,1.33839,1.33859,20327030000
2017-03-03 16:00:00,1.33858,1.34348,1.33858,1.34091,22276541000
2017-03-03 20:00:00,1.34094,1.34366,1.33680,1.33680,19412445000
2017-03-06 00:00:00,1.33681,1.33979,1.33681,1.33907,6865641000
2017-03-06 04:00:00,1.33907,1.33966,1.33887,1.33947,4980875000
2017-03-06 08:00:00,1.33947,1.34141,1.33716,1.33854,15373289000
2017-03-06 12:00:00,1.33854,1.34051,1.33802,1.33870,17699788000
2017-03-06 16:00:00,1.33872,1.34242,1.33770,1.34228,21264187000
2017-03-06 20:00:00,1.34228,1.34244,1.34009,1.34079,9245126000
2017-03-07 00:00:00,1.34006,1.34137,1.33950,1.33973,4635400000
2017-03-07 04:00:00,1.33972,1.33997,1.33826,1.33918,7843050000
2017-03-07 08:00:00,1.33918,1.34099,1.33845,1.34066,16395033000
2017-03-07 12:00:00,1.34066,1.34204,1.33971,1.34051,18595226000
2017-03-07 16:00:00,1.34050,1.34350,1.34047,1.34133,23106726000
2017-03-07 20:00:00,1.34133,1.34254,1.34096,1.34125,10495919000
2017-03-08 00:00:00,1.34034,1.34166,1.33969,1.34102,4938574000
2017-03-08 04:00:00,1.34102,1.34172,1.34012,1.34070,7614425000
2017-03-08 08:00:00,1.34070,1.34454,1.34021,1.34298,14576257000
2017-03-08 12:00:00,1.34298,1.34636,1.34298,1.34578,19253056000
2017-03-08 16:00:00,1.34578,1.34932,1.34426,1.34932,27601345000
2017-03-08 20:00:00,1.34932,1.34996,1.34849,1.34880,16606669000
2017-03-09 00:00:00,1.34842,1.34963,1.34841,1.34888,4722925000
2017-03-09 04:00:00,1.34888,1.34998,1.34828,1.34969,5223050000
2017-03-09 08:00:00,1.34969,1.35192,1.34821,1.35094,21058347000
2017-03-09 12:00:00,1.35097,1.35345,1.35049,1.35152,31754336000
2017-03-09 16:00:00,1.35150,1.35302,1.34972,1.35110,30202367000
2017-03-09 20:00:00,1.35110,1.35199,1.35005,1.35099,13096063000
2017-03-10 00:00:00,1.35098,1.35142,1.35020,1.35034,5450225000
2017-03-10 04:00:00,1.35034,1.35067,1.34950,1.35049,6578357000
2017-03-10 08:00:00,1.35048,1.35082,1.34850,1.34854,14013096000
2017-03-10 12:00:00,1.34855,1.35135,1.34208,1.34230,23070105000
2017-03-10 16:00:00,1.34233,1.34822,1.34233,1.34671,31463598000
2017-03-10 20:00:00,1.34670,1.34724,1.34469,1.34689,13650341000
2017-03-13 00:00:00,1.34554,1.34757,1.34505,1.34649,7512139000
2017-03-13 04:00:00,1.34650,1.34668,1.34425,1.34475,6507238000
2017-03-13 08:00:00,1.34474,1.34676,1.34382,1.34534,18353225000
2017-03-13 12:00:00,1.34533,1.34687,1.34391,1.34503,21816901000
2017-03-13 16:00:00,1.34504,1.34561,1.34301,1.34389,20062932000
2017-03-13 20:00:00,1.34388,1.34533,1.34380,1.34455,7385759000
2017-03-14 00:00:00,1.34455,1.34567,1.34420,1.34456,4881407000
2017-03-14 04:00:00,1.34458,1.34486,1.34386,1.34417,3844784000
2017-03-14 08:00:00,1.34417,1.34795,1.34411,1.34609,15044304000
2017-03-14 12:00:00,1.34609,1.34948,1.34418,1.34884,22326480000
2017-03-14 16:00:00,1.34883,1.34950,1.34551,1.34871,24298136000
2017-03-14 20:00:00,1.34869,1.34940,1.34780,1.34821,10374801000
2017-03-15 00:00:00,1.34823,1.34841,1.34683,1.34723,4810810000
2017-03-15 04:00:00,1.34722,1.34740,1.34626,1.34630,4375069000
2017-03-15 08:00:00,1.34630,1.34652,1.34479,1.34565,13324762000
2017-03-15 12:00:00,1.34564,1.34674,1.34423,1.34654,17069485000
2017-03-15 16:00:00,1.34654,1.34782,1.34333,1.34647,23813434000
2017-03-15 20:00:00,1.34586,1.34641,1.32950,1.33002,26448881000
2017-03-16 00:00:00,1.33007,1.33039,1.32828,1.33027,10006140000
2017-03-16 04:00:00,1.33031,1.33123,1.32958,1.33022,7830857000
2017-03-16 08:00:00,1.33021,1.33209,1.32758,1.33160,18358832000
2017-03-16 12:00:00,1.33158,1.33206,1.32912,1.32928,27225183000
2017-03-16 16:00:00,1.32928,1.33291,1.32889,1.33282,22228319000
2017-03-16 20:00:00,1.33281,1.33522,1.33082,1.33130,11210058000
2017-03-17 00:00:00,1.33133,1.33253,1.33133,1.33216,5163295000
2017-03-17 04:00:00,1.33217,1.33239,1.33130,1.33239,4095954000
2017-03-17 08:00:00,1.33239,1.33458,1.33112,1.33233,15000575000
2017-03-17 12:00:00,1.33234,1.33442,1.33051,1.33100,21427926000
2017-03-17 16:00:00,1.33094,1.33773,1.33038,1.33329,23084424000
2017-03-17 20:00:00,1.33327,1.33464,1.33237,1.33412,7442613000
2017-03-20 00:00:00,1.33446,1.33489,1.33202,1.33238,5869611000
2017-03-20 04:00:00,1.33240,1.33282,1.33114,1.33182,7033932000
2017-03-20 08:00:00,1.33182,1.33534,1.33033,1.33510,14118842000
2017-03-20 12:00:00,1.33510,1.33708,1.33394,1.33656,18272833000
2017-03-20 16:00:00,1.33656,1.33727,1.33383,1.33542,22027214000
2017-03-20 20:00:00,1.33541,1.33654,1.33437,1.33539,6727213000
2017-03-21 00:00:00,1.33536,1.33536,1.33229,1.33362,8089187000
2017-03-21 04:00:00,1.33361,1.33644,1.33352,1.33605,8401320000
2017-03-21 08:00:00,1.33602,1.33612,1.33283,1.33316,16062258000
2017-03-21 12:00:00,1.33315,1.33315,1.32632,1.32804,22911947000
2017-03-21 16:00:00,1.32802,1.33481,1.32760,1.33458,30475975000
2017-03-21 20:00:00,1.33458,1.33597,1.33357,1.33533,10824903000
2017-03-22 00:00:00,1.33530,1.33783,1.33469,1.33769,5868590000
2017-03-22 04:00:00,1.33769,1.33861,1.33708,1.33737,6516221000
2017-03-22 08:00:00,1.33737,1.34089,1.33574,1.33896,18493667000
2017-03-22 12:00:00,1.33896,1.34036,1.33717,1.33980,22553083000
2017-03-22 16:00:00,1.33984,1.34040,1.33241,1.33348,27449468000
2017-03-22 20:00:00,1.33349,1.33463,1.33197,1.33326,9815063000
2017-03-23 00:00:00,1.33327,1.33378,1.33224,1.33233,6115938000
2017-03-23 04:00:00,1.33239,1.33290,1.33156,1.33191,5006484000
2017-03-23 08:00:00,1.33192,1.33547,1.33170,1.33445,15211149000
2017-03-23 12:00:00,1.33446,1.33471,1.33164,1.33282,21690331000
2017-03-23 16:00:00,1.33284,1.33483,1.33199,1.33352,26582196000
2017-03-23 20:00:00,1.33350,1.33566,1.33344,1.33527,9456078000
2017-03-24 00:00:00,1.33529,1.33662,1.33459,1.33658,4848515000
2017-03-24 04:00:00,1.33659,1.33774,1.33635,1.33700,6057552000
2017-03-24 08:00:00,1.33701,1.33723,1.33516,1.33552,13463282000
2017-03-24 12:00:00,1.33551,1.33847,1.33473,1.33743,20275554000
2017-03-24 16:00:00,1.33743,1.33853,1.33648,1.33700,18186558000
2017-03-24 20:00:00,1.33700,1.33839,1.33652,1.33765,10388212000
2017-03-27 00:00:00,1.33537,1.33646,1.33233,1.33386,7433965000
2017-03-27 04:00:00,1.33386,1.33412,1.33220,1.33259,7757504000
2017-03-27 08:00:00,1.33260,1.33461,1.33226,1.33318,13886343000
2017-03-27 12:00:00,1.33320,1.33561,1.33207,1.33522,14481451000
2017-03-27 16:00:00,1.33522,1.34032,1.33509,1.33669,19012501000
2017-03-27 20:00:00,1.33669,1.33866,1.33644,1.33753,12329705000
2017-03-28 00:00:00,1.33707,1.33902,1.33707,1.33823,4534249000
2017-03-28 04:00:00,1.33822,1.33859,1.33773,1.33799,3435338000
2017-03-28 08:00:00,1.33799,1.34140,1.33790,1.34001,11832739000
2017-03-28 12:00:00,1.33999,1.34114,1.33808,1.33818,13035562000
2017-03-28 16:00:00,1.33821,1.33847,1.33537,1.33660,23379718000
2017-03-28 20:00:00,1.33660,1.33856,1.33560,1.33812,11718177000
2017-03-29 00:00:00,1.33804,1.33923,1.33682,1.33861,4957452000
2017-03-29 04:00:00,1.33860,1.33947,1.33849,1.33921,4980461000
2017-03-29 08:00:00,1.33921,1.34006,1.33556,1.33585,13718739000
2017-03-29 12:00:00,1.33586,1.33868,1.33550,1.33786,16765699000
2017-03-29 16:00:00,1.33786,1.33902,1.33598,1.33707,21709762000
2017-03-29 20:00:00,1.33707,1.33707,1.33221,1.33246,12299903000
2017-03-30 00:00:00,1.33232,1.33380,1.33226,1.33342,3789990000
2017-03-30 04:00:00,1.33342,1.33448,1.33283,1.33362,7132788000
2017-03-30 08:00:00,1.33361,1.33435,1.33288,1.33403,12234454000
2017-03-30 12:00:00,1.33403,1.33455,1.33041,1.33162,18334049000
2017-03-30 16:00:00,1.33160,1.33168,1.32771,1.32933,23821079000
2017-03-30 20:00:00,1.32934,1.33515,1.32907,1.33363,12444525000
2017-03-31 00:00:00,1.33378,1.33469,1.33310,1.33437,4797076000
2017-03-31 04:00:00,1.33436,1.33464,1.33307,1.33406,6321855000
2017-03-31 08:00:00,1.33408,1.33479,1.33250,1.33474,12659308000
2017-03-31 12:00:00,1.33473,1.33676,1.32898,1.32998,17940446000
2017-03-31 16:00:00,1.33003,1.33393,1.32915,1.33025,22309815000
2017-03-31 20:00:00,1.33022,1.33241,1.32840,1.33152,12241449000
2017-04-03 00:00:00,1.33000,1.33274,1.32945,1.33152,4401732000
