time,open,high,low,close,vol
2020-12-02 12:15:00,1.29342,1.29401,1.29312,1.29357,0
2020-12-02 12:30:00,1.29357,1.29403,1.29345,1.29395,0
2020-12-02 12:45:00,1.29394,1.29411,1.29383,1.29386,0
2020-12-02 13:00:00,1.29388,1.29413,1.29370,1.29389,0
2020-12-02 13:15:00,1.29389,1.29506,1.29388,1.29487,0
2020-12-02 13:30:00,1.29487,1.29500,1.29457,1.29467,0
2020-12-02 13:45:00,1.29467,1.29571,1.29457,1.29515,0
2020-12-02 14:00:00,1.29515,1.29586,1.29514,1.29573,0
2020-12-02 14:15:00,1.29574,1.29577,1.29477,1.29511,0
2020-12-02 14:30:00,1.29511,1.29560,1.29498,1.29553,0
2020-12-02 14:45:00,1.29553,1.29569,1.29489,1.29529,0
2020-12-02 15:00:00,1.29529,1.29533,1.29430,1.29465,0
2020-12-02 15:15:00,1.29465,1.29512,1.29444,1.29482,0
2020-12-02 15:30:00,1.29484,1.29492,1.29394,1.29411,0
2020-12-02 15:45:00,1.29410,1.29486,1.29350,1.29477,0
2020-12-02 16:00:00,1.29477,1.29494,1.29374,1.29392,0
2020-12-02 16:15:00,1.29391,1.29461,1.29361,1.29398,0
2020-12-02 16:30:00,1.29398,1.29454,1.29339,1.29382,0
2020-12-02 16:45:00,1.29382,1.29428,1.29328,1.29343,0
2020-12-02 17:00:00,1.29343,1.29370,1.29231,1.29370,0
2020-12-02 17:15:00,1.29370,1.29404,1.29308,1.29341,0
2020-12-02 17:30:00,1.29344,1.29384,1.29311,1.29341,0
2020-12-02 17:45:00,1.29341,1.29425,1.29326,1.29417,0
2020-12-02 18:00:00,1.29417,1.29424,1.29350,1.29356,0
2020-12-02 18:15:00,1.29359,1.29426,1.29358,1.29369,0
2020-12-02 18:30:00,1.29369,1.29379,1.29300,1.29364,0
2020-12-02 18:45:00,1.29364,1.29367,1.29338,1.29348,0
2020-12-02 19:00:00,1.29350,1.29385,1.29326,1.29356,0
2020-12-02 19:15:00,1.29353,1.29355,1.29308,1.29323,0
2020-12-02 19:30:00,1.29323,1.29373,1.29313,1.29338,0
2020-12-02 19:45:00,1.29339,1.29353,1.29304,1.29331,0
2020-12-02 20:00:00,1.29331,1.29339,1.29289,1.29298,0
2020-12-02 20:15:00,1.29297,1.29301,1.29249,1.29258,0
2020-12-02 20:30:00,1.29258,1.29293,1.29248,1.29292,0
2020-12-02 20:45:00,1.29291,1.29316,1.29247,1.29306,0
2020-12-02 21:00:00,1.29307,1.29397,1.29305,1.29395,0
2020-12-02 21:15:00,1.29395,1.29397,1.29301,1.29314,0
2020-12-02 21:30:00,1.29318,1.29335,1.29268,1.29305,0
2020-12-02 21:45:00,1.29304,1.29304,1.29214,1.29218,0
2020-12-02 22:00:00,1.29216,1.29220,1.29165,1.29169,0
2020-12-02 22:15:00,1.29169,1.29215,1.29169,1.29212,0
2020-12-02 22:30:00,1.29212,1.29235,1.29210,1.29219,0
2020-12-02 22:45:00,1.29219,1.29249,1.29184,1.29242,0
2020-12-02 23:00:00,1.29243,1.29249,1.29197,1.29198,0
2020-12-02 23:15:00,1.29198,1.29204,1.29105,1.29115,0
2020-12-02 23:30:00,1.29114,1.29142,1.29103,1.29124,0
2020-12-02 23:45:00,1.29126,1.29244,1.29123,1.29163,0
2020-12-03 00:00:00,1.29165,1.29206,1.29146,1.29176,0
2020-12-03 00:15:00,1.29178,1.29201,1.29161,1.29174,0
2020-12-03 00:30:00,1.29174,1.29207,1.29140,1.29174,0
2020-12-03 00:45:00,1.29167,1.29205,1.29155,1.29168,0
2020-12-03 01:00:00,1.29172,1.29185,1.29155,1.29177,0
2020-12-03 01:15:00,1.29178,1.29206,1.29142,1.29186,0
2020-12-03 01:30:00,1.29185,1.29186,1.29160,1.29175,0
2020-12-03 01:45:00,1.29171,1.29184,1.29167,1.29168,0
2020-12-03 02:00:00,1.29168,1.29217,1.29168,1.29179,0
2020-12-03 02:15:00,1.29178,1.29210,1.29174,1.29196,0
2020-12-03 02:30:00,1.29196,1.29226,1.29188,1.29219,0
2020-12-03 02:45:00,1.29220,1.29246,1.29209,1.29245,0
2020-12-03 03:00:00,1.29245,1.29269,1.29228,1.29254,0
2020-12-03 03:15:00,1.29254,1.29266,1.29229,1.29246,0
2020-12-03 03:30:00,1.29243,1.29282,1.29221,1.29235,0
2020-12-03 03:45:00,1.29235,1.29237,1.29189,1.29222,0
2020-12-03 04:00:00,1.29222,1.29245,1.29189,1.29218,0
2020-12-03 04:15:00,1.29217,1.29245,1.29213,1.29241,0
2020-12-03 04:30:00,1.29241,1.29248,1.29227,1.29230,0
2020-12-03 04:45:00,1.29230,1.29240,1.29220,1.29221,0
2020-12-03 05:00:00,1.29222,1.29236,1.29200,1.29203,0
2020-12-03 05:15:00,1.29201,1.29202,1.29177,1.29201,0
2020-12-03 05:30:00,1.29199,1.29206,1.29178,1.29179,0
2020-12-03 05:45:00,1.29179,1.29208,1.29173,1.29202,0
2020-12-03 06:00:00,1.29203,1.29248,1.29202,1.29240,0
2020-12-03 06:15:00,1.29240,1.29256,1.29237,1.29237,0
2020-12-03 06:30:00,1.29236,1.29271,1.29229,1.29252,0
2020-12-03 06:45:00,1.29252,1.29266,1.29250,1.29259,0
2020-12-03 07:00:00,1.29259,1.29268,1.29255,1.29257,0
2020-12-03 07:15:00,1.29257,1.29267,1.29244,1.29251,0
2020-12-03 07:30:00,1.29251,1.29259,1.29231,1.29235,0
2020-12-03 07:45:00,1.29236,1.29262,1.29235,1.29261,0
2020-12-03 08:00:00,1.29261,1.29267,1.29244,1.29253,0
2020-12-03 08:15:00,1.29253,1.29260,1.29244,1.29253,0
2020-12-03 08:30:00,1.29254,1.29297,1.29251,1.29294,0
2020-12-03 08:45:00,1.29294,1.29296,1.29267,1.29269,0
2020-12-03 09:00:00,1.29271,1.29274,1.29136,1.29185,0
2020-12-03 09:15:00,1.29184,1.29211,1.29165,1.29185,0
2020-12-03 09:30:00,1.29186,1.29207,1.29167,1.29174,0
2020-12-03 09:45:00,1.29175,1.29209,1.29167,1.29169,0
2020-12-03 10:00:00,1.29168,1.29174,1.29069,1.29085,0
2020-12-03 10:15:00,1.29084,1.29136,1.29076,1.29105,0
2020-12-03 10:30:00,1.29104,1.29150,1.29095,1.29148,0
2020-12-03 10:45:00,1.29148,1.29193,1.29112,1.29180,0
2020-12-03 11:00:00,1.29181,1.29220,1.29160,1.29202,0
2020-12-03 11:15:00,1.29203,1.29300,1.29201,1.29291,0
2020-12-03 11:30:00,1.29291,1.29412,1.29287,1.29403,0
2020-12-03 11:45:00,1.29403,1.29404,1.29299,1.29332,0
2020-12-03 12:00:00,1.29331,1.29391,1.29311,1.29386,0
2020-12-03 12:15:00,1.29387,1.29397,1.29330,1.29375,0
2020-12-03 12:30:00,1.29376,1.29378,1.29325,1.29366,0
2020-12-03 12:45:00,1.29368,1.29375,1.29314,1.29320,0
2020-12-03 13:00:00,1.29320,1.29325,1.29271,1.29295,0
2020-12-03 13:15:00,1.29294,1.29352,1.29281,1.29292,0
2020-12-03 13:30:00,1.29293,1.29310,1.29232,1.29266,0
2020-12-03 13:45:00,1.29267,1.29285,1.29245,1.29257,0
2020-12-03 14:00:00,1.29257,1.29298,1.29200,1.29216,0
2020-12-03 14:15:00,1.29217,1.29246,1.29216,1.29236,0
2020-12-03 14:30:00,1.29233,1.29248,1.29168,1.29184,0
2020-12-03 14:45:00,1.29184,1.29192,1.29034,1.29074,0
2020-12-03 15:00:00,1.29074,1.29177,1.29073,1.29129,0
2020-12-03 15:15:00,1.29130,1.29141,1.29050,1.29069,0
2020-12-03 15:30:00,1.29068,1.29130,1.29045,1.29102,0
2020-12-03 15:45:00,1.29102,1.29181,1.29090,1.29155,0
2020-12-03 16:00:00,1.29157,1.29184,1.29115,1.29140,0
2020-12-03 16:15:00,1.29139,1.29150,1.29031,1.29054,0
2020-12-03 16:30:00,1.29054,1.29174,1.29022,1.29046,0
2020-12-03 16:45:00,1.29047,1.29085,1.28963,1.28987,0
2020-12-03 17:00:00,1.28986,1.28986,1.28869,1.28897,0
2020-12-03 17:15:00,1.28897,1.28920,1.28839,1.28901,0
2020-12-03 17:30:00,1.28900,1.28902,1.28721,1.28760,0
2020-12-03 17:45:00,1.28762,1.28830,1.28687,1.28729,0
2020-12-03 18:00:00,1.28728,1.28825,1.28709,1.28820,0
2020-12-03 18:15:00,1.28821,1.28833,1.28721,1.28769,0
2020-12-03 18:30:00,1.28769,1.28797,1.28738,1.28790,0
2020-12-03 18:45:00,1.28792,1.28808,1.28741,1.28752,0
2020-12-03 19:00:00,1.28752,1.28830,1.28750,1.28810,0
2020-12-03 19:15:00,1.28810,1.28822,1.28741,1.28767,0
2020-12-03 19:30:00,1.28769,1.28771,1.28701,1.28708,0
2020-12-03 19:45:00,1.28708,1.28772,1.28683,1.28689,0
2020-12-03 20:00:00,1.28689,1.28695,1.28645,1.28652,0
2020-12-03 20:15:00,1.28652,1.28689,1.28646,1.28648,0
2020-12-03 20:30:00,1.28648,1.28655,1.28572,1.28583,0
2020-12-03 20:45:00,1.28586,1.28628,1.28559,1.28614,0
2020-12-03 21:00:00,1.28612,1.28624,1.28543,1.28552,0
2020-12-03 21:15:00,1.28552,1.28574,1.28519,1.28521,0
2020-12-03 21:30:00,1.28522,1.28605,1.28520,1.28587,0
2020-12-03 21:45:00,1.28587,1.28600,1.28526,1.28551,0
2020-12-03 22:00:00,1.28551,1.28600,1.28548,1.28558,0
2020-12-03 22:15:00,1.28559,1.28600,1.28559,1.28588,0
2020-12-03 22:30:00,1.28588,1.28812,1.28582,1.28718,0
2020-12-03 22:45:00,1.28718,1.28779,1.28665,1.28678,0
2020-12-03 23:00:00,1.28679,1.28719,1.28655,1.28658,0
2020-12-03 23:15:00,1.28660,1.28661,1.28589,1.28597,0
2020-12-03 23:30:00,1.28597,1.28622,1.28590,1.28618,0
2020-12-03 23:45:00,1.28620,1.28684,1.28610,1.28610,0
2020-12-04 00:00:00,1.28610,1.28653,1.28560,1.28605,0
2020-12-04 00:15:00,1.28612,1.28662,1.28587,1.28591,0
2020-12-04 00:30:00,1.28604,1.28664,1.28590,1.28610,0
2020-12-04 00:45:00,1.28610,1.28645,1.28601,1.28617,0
2020-12-04 01:00:00,1.28618,1.28666,1.28617,1.28664,0
2020-12-04 01:15:00,1.28664,1.28666,1.28626,1.28646,0
2020-12-04 01:30:00,1.28641,1.28661,1.28572,1.28659,0
2020-12-04 01:45:00,1.28659,1.28679,1.28644,1.28679,0
2020-12-04 02:00:00,1.28680,1.28688,1.28642,1.28670,0
2020-12-04 02:15:00,1.28670,1.28673,1.28622,1.28624,0
2020-12-04 02:30:00,1.28626,1.28636,1.28604,1.28608,0
2020-12-04 02:45:00,1.28608,1.28666,1.28595,1.28657,0
2020-12-04 03:00:00,1.28657,1.28665,1.28596,1.28655,0
2020-12-04 03:15:00,1.28655,1.28689,1.28642,1.28683,0
2020-12-04 03:30:00,1.28684,1.28738,1.28683,1.28718,0
2020-12-04 03:45:00,1.28718,1.28718,1.28634,1.28680,0
2020-12-04 04:00:00,1.28680,1.28693,1.28657,1.28688,0
2020-12-04 04:15:00,1.28688,1.28688,1.28607,1.28613,0
2020-12-04 04:30:00,1.28614,1.28641,1.28603,1.28637,0
2020-12-04 04:45:00,1.28638,1.28641,1.28581,1.28585,0
2020-12-04 05:00:00,1.28585,1.28603,1.28574,1.28593,0
2020-12-04 05:15:00,1.28593,1.28603,1.28583,1.28596,0
2020-12-04 05:30:00,1.28596,1.28620,1.28587,1.28617,0
2020-12-04 05:45:00,1.28618,1.28621,1.28596,1.28604,0
2020-12-04 06:00:00,1.28605,1.28625,1.28602,1.28605,0
2020-12-04 06:15:00,1.28605,1.28612,1.28591,1.28594,0
2020-12-04 06:30:00,1.28591,1.28601,1.28572,1.28578,0
2020-12-04 06:45:00,1.28577,1.28618,1.28577,1.28612,0
2020-12-04 07:00:00,1.28612,1.28618,1.28592,1.28613,0
2020-12-04 07:15:00,1.28613,1.28619,1.28602,1.28603,0
2020-12-04 07:30:00,1.28604,1.28608,1.28588,1.28593,0
2020-12-04 07:45:00,1.28593,1.28599,1.28560,1.28564,0
2020-12-04 08:00:00,1.28564,1.28578,1.28532,1.28532,0
2020-12-04 08:15:00,1.28532,1.28539,1.28481,1.28492,0
2020-12-04 08:30:00,1.28491,1.28526,1.28473,1.28518,0
2020-12-04 08:45:00,1.28518,1.28519,1.28490,1.28511,0
2020-12-04 09:00:00,1.28511,1.28560,1.28474,1.28536,0
2020-12-04 09:15:00,1.28534,1.28567,1.28519,1.28524,0
2020-12-04 09:30:00,1.28523,1.28587,1.28523,1.28580,0
2020-12-04 09:45:00,1.28580,1.28604,1.28578,1.28603,0
2020-12-04 10:00:00,1.28601,1.28648,1.28544,1.28552,0
2020-12-04 10:15:00,1.28552,1.28602,1.28537,1.28596,0
2020-12-04 10:30:00,1.28596,1.28612,1.28533,1.28554,0
2020-12-04 10:45:00,1.28554,1.28635,1.28543,1.28615,0
2020-12-04 11:00:00,1.28615,1.28659,1.28593,1.28615,0
2020-12-04 11:15:00,1.28615,1.28645,1.28586,1.28622,0
2020-12-04 11:30:00,1.28622,1.28622,1.28533,1.28537,0
2020-12-04 11:45:00,1.28537,1.28565,1.28507,1.28557,0
2020-12-04 12:00:00,1.28557,1.28628,1.28542,1.28628,0
2020-12-04 12:15:00,1.28628,1.28686,1.28614,1.28664,0
2020-12-04 12:30:00,1.28664,1.28674,1.28607,1.28613,0
2020-12-04 12:45:00,1.28613,1.28657,1.28600,1.28606,0
2020-12-04 13:00:00,1.28606,1.28626,1.28580,1.28605,0
2020-12-04 13:15:00,1.28606,1.28618,1.28588,1.28597,0
2020-12-04 13:30:00,1.28597,1.28601,1.28561,1.28578,0
2020-12-04 13:45:00,1.28578,1.28649,1.28553,1.28620,0
2020-12-04 14:00:00,1.28620,1.28637,1.28522,1.28541,0
2020-12-04 14:15:00,1.28541,1.28549,1.28498,1.28534,0
2020-12-04 14:30:00,1.28534,1.28576,1.28527,1.28542,0
2020-12-04 14:45:00,1.28542,1.28596,1.28532,1.28595,0
2020-12-04 15:00:00,1.28595,1.28611,1.28537,1.28575,0
2020-12-04 15:15:00,1.28575,1.28628,1.28523,1.28583,0
2020-12-04 15:30:00,1.28583,1.28587,1.28223,1.28273,0
2020-12-04 15:45:00,1.28274,1.28488,1.28263,1.28350,0
2020-12-04 16:00:00,1.28350,1.28408,1.28240,1.28240,0
2020-12-04 16:15:00,1.28237,1.28272,1.28159,1.28242,0
2020-12-04 16:30:00,1.28238,1.28297,1.28098,1.28101,0
2020-12-04 16:45:00,1.28102,1.28154,1.28046,1.28115,0
2020-12-04 17:00:00,1.28114,1.28142,1.28047,1.28090,0
2020-12-04 17:15:00,1.28090,1.28151,1.28067,1.28122,0
2020-12-04 17:30:00,1.28122,1.28139,1.27936,1.27938,0
2020-12-04 17:45:00,1.27938,1.28064,1.27919,1.28042,0
2020-12-04 18:00:00,1.28043,1.28088,1.27941,1.27964,0
2020-12-04 18:15:00,1.27965,1.28048,1.27961,1.28043,0
2020-12-04 18:30:00,1.28041,1.28041,1.27943,1.27970,0
2020-12-04 18:45:00,1.27970,1.28007,1.27901,1.27973,0
2020-12-04 19:00:00,1.27973,1.27996,1.27932,1.27990,0
2020-12-04 19:15:00,1.27990,1.28031,1.27980,1.27981,0
2020-12-04 19:30:00,1.27980,1.27983,1.27899,1.27916,0
2020-12-04 19:45:00,1.27916,1.27978,1.27916,1.27950,0
2020-12-04 20:00:00,1.27950,1.27997,1.27928,1.27930,0
2020-12-04 20:15:00,1.27931,1.27936,1.27841,1.27847,0
2020-12-04 20:30:00,1.27847,1.27862,1.27797,1.27810,0
2020-12-04 20:45:00,1.27810,1.27873,1.27806,1.27856,0
2020-12-04 21:00:00,1.27858,1.27863,1.27799,1.27800,0
2020-12-04 21:15:00,1.27800,1.27826,1.27798,1.27820,0
2020-12-04 21:30:00,1.27821,1.27867,1.27816,1.27860,0
2020-12-04 21:45:00,1.27860,1.27866,1.27777,1.27796,0
2020-12-04 22:00:00,1.27798,1.27826,1.27785,1.27799,0
2020-12-04 22:15:00,1.27800,1.27827,1.27749,1.27749,0
2020-12-04 22:30:00,1.27749,1.27803,1.27745,1.27773,0
2020-12-04 22:45:00,1.27773,1.27824,1.27760,1.27788,0
2020-12-04 23:00:00,1.27787,1.27792,1.27723,1.27788,0
2020-12-04 23:15:00,1.27788,1.27849,1.27788,1.27839,0
2020-12-04 23:30:00,1.27833,1.27935,1.27825,1.27934,0
2020-12-04 23:45:00,1.27932,1.27933,1.27830,1.27844,0
2020-12-07 00:00:00,1.27750,1.27791,1.27750,1.27777,0
2020-12-07 00:15:00,1.27777,1.27826,1.27734,1.27803,0
2020-12-07 00:30:00,1.27803,1.27897,1.27765,1.27774,0
2020-12-07 00:45:00,1.27775,1.27855,1.27751,1.27823,0
2020-12-07 01:00:00,1.27823,1.27860,1.27768,1.27846,0
2020-12-07 01:15:00,1.27846,1.27860,1.27809,1.27809,0
2020-12-07 01:30:00,1.27807,1.27846,1.27793,1.27800,0
2020-12-07 01:45:00,1.27800,1.27821,1.27783,1.27815,0
2020-12-07 02:00:00,1.27815,1.27849,1.27797,1.27823,0
2020-12-07 02:15:00,1.27824,1.27832,1.27793,1.27811,0
2020-12-07 02:30:00,1.27812,1.27826,1.27788,1.27799,0
2020-12-07 02:45:00,1.27800,1.27804,1.27773,1.27797,0
2020-12-07 03:00:00,1.27798,1.27840,1.27778,1.27832,0
2020-12-07 03:15:00,1.27831,1.27858,1.27817,1.27851,0
2020-12-07 03:30:00,1.27850,1.27882,1.27837,1.27855,0
